BarcodeID,SpeciesID,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20
D00550,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00550,NZMS,0.09,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00550,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00551,CHIL,0,0.01,0.14,0.54,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00551,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00551,NZMS,0.1,0.02,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00551,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00552,CHIL,0,0.01,0.05,0.03,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00552,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00552,NZMS,0.01,0.06,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00552,SIML,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00553,CHIL,0,0.01,0.22,0.57,0.34,0.36,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0
D00553,GAMM,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00553,NZMS,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00553,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00735,CHIL,0,0,0.03,0.19,0.07,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00735,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00735,NZMS,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00735,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00736,CHIL,0,0,0.09,0.09,0.54,0.24,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00736,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00736,NZMS,0.03,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00736,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00737,CHIL,0,0.01,0.05,0.73,0.6,0.48,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0
D00737,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00737,NZMS,0.09,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00737,SIML,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00738,CHIL,0,0,0.02,0.13,0.34,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00738,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00738,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00738,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00739,CHIL,0,0,0.02,0.13,0.13,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00739,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00739,NZMS,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00739,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00740,CHIL,0,0.07,1.6,3.74,5.3,5.41,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00740,GAMM,0,0.01,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00740,NZMS,0.03,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00740,SIML,0,0,0,0.05,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00741,CHIL,0,0.05,1.14,2.56,2.48,1.08,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00741,GAMM,0,0.02,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00741,NZMS,0.1,0.02,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00741,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00742,CHIL,0,0.02,0.8,2.15,2.28,1.92,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00742,GAMM,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00742,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00742,SIML,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00743,CHIL,0,0.04,0.57,1.27,0.54,0.6,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0
D00743,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00743,NZMS,0.06,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00743,SIML,0,0,0,0.05,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00744,CHIL,0,0.08,0.71,4.56,6.11,4.68,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00744,GAMM,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00744,NZMS,0,0.02,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00744,SIML,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00769,CHIL,0,0.01,1.03,3.2,3.89,1.68,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00769,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00769,NZMS,0,0.02,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00769,SIML,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00771,CHIL,0,0.03,1.07,1.65,1.61,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00771,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00771,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00771,SIML,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00924,CHIL,0,0.02,0.57,1.27,0.87,0.36,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00924,GAMM,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00924,NZMS,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00924,SIML,0,0,0.02,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00925,CHIL,0,0.16,3.05,6.46,7.38,3.48,1.74,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0
D00925,GAMM,0,0.1,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00925,NZMS,0.57,0.06,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00925,SIML,0,0,0.02,0.05,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00926,CHIL,0,0.06,2.57,11.94,18.11,19.46,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00926,GAMM,0,0.03,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00926,NZMS,0.12,0.06,0.22,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00926,SIML,0,0,0,0,0.13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00927,CHIL,0,0.11,5.11,12.73,18.45,5.04,0,6.07,0,0,0,0,0,0,0,0,0,0,0,0,0
D00927,GAMM,0,0.02,0.12,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00927,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00927,SIML,0,0,0.02,0,0.13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00928,CHIL,0,0.03,1.98,14,15.36,13.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00928,GAMM,0,0.02,0.43,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00928,NZMS,0,0.02,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00928,SIML,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00937,CHIL,0,0.03,4.58,20.33,23.68,3.84,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00937,GAMM,0,0.04,0.12,1.19,0.45,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00937,NZMS,0.76,0.2,7.76,1.44,5.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00937,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00938,CHIL,0,0,1.38,14,23.28,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00938,GAMM,0,0.02,0.25,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00938,NZMS,0.51,0.02,0.22,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00938,SIML,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00939,CHIL,0,0.01,1.34,6.02,11.94,5.16,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0
D00939,GAMM,0,0.03,0.12,0.4,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00939,NZMS,0.2,0.08,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00939,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00940,CHIL,0,0.04,1.33,4.08,7.04,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00940,GAMM,0,0.01,0.12,0.59,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00940,NZMS,0.09,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00940,SIML,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00941,CHIL,0,0,0.25,4.37,12.28,9.13,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00941,GAMM,0,0,0.19,0.2,0.45,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00941,NZMS,0,0.02,0.54,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00941,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00948,CHIL,0,0,0.08,0.92,2.35,1.8,0.77,0.29,0.41,0,0,0,0,0,0,0,0,0,0,0,0
D00948,GAMM,0,0.4,8.65,26.11,56.45,19.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00948,NZMS,19.67,0.24,0.11,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00948,SIML,0,0,0.02,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00949,CHIL,0,0.02,0.22,0.92,4.56,9.37,0,2.89,8.19,0,0,0,0,0,0,0,0,0,0,0,0
D00949,GAMM,0,0.06,1.98,8.5,5.42,6,2.89,0,0,0,0,0,21.14,26.6,0,0,0,0,0,0,0
D00949,NZMS,1.7,0.44,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00949,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00950,CHIL,0,0,0.01,0,0.27,0.6,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00950,GAMM,0,0.16,5.37,20.17,23.94,12.85,21.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00950,NZMS,0.11,5.16,0,0.29,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00950,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00951,CHIL,0,0,0.02,0.16,0,0.36,0.19,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0
D00951,GAMM,0,0,0.06,0.4,0.45,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00951,NZMS,0.01,0.12,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00951,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00952,CHIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00952,GAMM,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00952,NZMS,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00952,SIML,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00953,CHIL,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00953,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00953,NZMS,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00953,SIML,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00954,CHIL,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00954,GAMM,0,0,0,0.2,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00954,NZMS,0.06,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00954,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00955,CHIL,0,0,0.09,0.28,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00955,GAMM,0,0.02,0.25,0.4,0.9,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00955,NZMS,2.65,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00955,SIML,0,0,0.15,0.55,0.26,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00956,CHIL,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00956,GAMM,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00956,NZMS,0.01,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00956,SIML,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00957,CHIL,0,0,0,0.03,0.07,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0
D00957,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00957,NZMS,0.03,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00957,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00958,CHIL,0,0,0,0.06,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00958,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00958,NZMS,0,0.02,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00958,SIML,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00959,CHIL,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00959,GAMM,0,0,0.06,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00959,NZMS,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00959,SIML,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00961,CHIL,0,0.01,0.1,0.16,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00961,GAMM,0,0.03,0.12,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00961,NZMS,2.92,0.46,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00961,SIML,0,0,0.08,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00962,CHIL,0,0,0.02,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00962,GAMM,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00962,NZMS,0.01,0.28,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00962,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00963,CHIL,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00963,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00963,NZMS,0.11,0.34,0.65,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00963,SIML,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00964,CHIL,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00964,GAMM,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
D00964,NZMS,0.01,0.18,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00964,SIML,0,0,0,0.11,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00965,CHIL,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00965,GAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00965,NZMS,0.01,0.16,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00965,SIML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00984,CHIL,0,0.01,0.11,0.25,0.54,0.24,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00984,GAMM,0,0.09,0.62,2.18,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00984,NZMS,17.78,0.08,0.22,0.58,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00984,SIML,0,0,0.03,0.16,0.26,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00985,CHIL,0,0,0.02,0.03,0.13,0.6,0.19,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0
D00985,GAMM,0,0.01,0.43,1.19,0.9,3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00985,NZMS,0.03,0.74,0.22,0.58,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00985,SIML,0,0,0.03,0.05,0.13,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00986,CHIL,0,0,0.01,0.19,0.2,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00986,GAMM,0,0.03,0.74,1.78,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00986,NZMS,0.02,0.74,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00986,SIML,0,0,0,0.16,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00987,CHIL,0,0,0.01,0.09,0.13,0.36,0.19,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0
D00987,GAMM,0,0.08,1.48,3.36,0.9,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00987,NZMS,0.21,4.68,2.37,1.73,3.48,10.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00987,SIML,0,0,0,0.05,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00988,CHIL,0,0,0.01,0.03,0.13,0.12,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00988,GAMM,0,0.04,0.68,1.78,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00988,NZMS,0.01,1.26,1.08,4.04,12.78,7.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00988,SIML,0,0,0,0,0.13,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00990,CHIL,0,0,0.1,0.35,0.2,0.12,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00990,GAMM,0,0.06,0.8,1.19,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00990,NZMS,1.11,3.54,0.86,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00990,SIML,0,0,0.02,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00991,CHIL,0,0,0.14,0.73,0.67,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00991,GAMM,0,0.14,0.99,2.18,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00991,NZMS,8.47,0.02,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00991,SIML,0,0,0.02,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00992,CHIL,0,0,0.19,0.63,0.34,0.84,0.19,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0
D00992,GAMM,0,0.1,2.04,6.92,3.61,21.42,0,4.5,0,9.26,12.53,0,0,0,0,0,0,0,0,0,0
D00992,NZMS,0.41,0.1,0,0.29,0.58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00992,SIML,0,0,0,0.05,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
